,Edges,y,CN,SaI,JI,SoI,HPI,HDI,LHN1,PAI,AAI,RAI,KzI,LHN2,ACT,CBL,RWR,MFI
2730,"(10, 102)",1,4,0.333333333333,0.190476190476,0.32,0.444444444444,0.25,0.0277777777778,144,1.27087691664,0.176705211999,0.00267140724759,0.0,5.31513550215,0.0400475328066,-0.00199758941359,0.00542135575635
2760,"(10, 136)",1,5,0.68041381744,0.5,0.666666666667,0.833333333333,0.555555555556,0.0925925925926,54,1.89166949829,0.359631109631,0.00295174856623,0.0,3.47521411261,0.0968380178553,-0.00319614306175,0.0119688856591
2830,"(10, 208)",1,2,0.272165526976,0.153846153846,0.266666666667,0.333333333333,0.222222222222,0.037037037037,54,1.1112187657,0.326923076923,0.00123993067191,0.0,3.35856086465,0.0764217056106,-0.00319614306175,0.00949614041734
3002,"(11, 100)",1,2,0.239045721867,0.133333333333,0.235294117647,0.285714285714,0.2,0.0285714285714,70,0.63363737569,0.0859649122807,0.00132535469201,0.0,3.84440433512,0.0112933711392,-0.0027943422197,0.0041659590937
3266,"(12, 93)",1,3,0.0794719414239,0.032967032967,0.063829787234,0.157894736842,0.04,0.00210526315789,1425,0.953940964102,0.142630385488,0.00441067839254,0.0,13.6327320345,-0.0133451725338,-0.000758999868137,0.00300841543326
3312,"(12, 182)",1,4,0.139262124765,0.0487804878049,0.093023255814,0.363636363636,0.0533333333333,0.00484848484848,825,1.18374974538,0.151468769326,0.00645436414102,0.0,9.11031200506,0.0112065631935,-0.00119942532353,0.00354334994042
3435,"(13, 43)",1,4,0.19518001459,0.1,0.181818181818,0.285714285714,0.133333333333,0.00952380952381,420,1.40116065427,0.235064935065,0.00315808133827,0.0,8.7623731617,0.0312533486602,-0.00120540252614,0.00431848606748
3572,"(13, 201)",1,5,0.228217732294,0.121951219512,0.217391304348,0.3125,0.166666666667,0.0104166666667,480,1.69522388709,0.272988999305,0.00380828615601,0.0,9.77530908095,0.0102297216322,-0.0011026693563,0.00365124890986
3721,"(14, 75)",1,3,0.213200716356,0.107142857143,0.193548387097,0.333333333333,0.136363636364,0.0151515151515,198,0.998543329491,0.151923076923,0.00214281803831,0.0,6.02233494898,0.0162382470134,-0.00180146245298,0.00402468644634
3934,"(15, 18)",1,2,0.160128153805,0.0869565217391,0.16,0.166666666667,0.153846153846,0.0128205128205,156,0.768102682599,0.15,0.00146998993586,0.0,5.79455715946,0.0282840835249,-0.00184392868947,0.00473245371934
3935,"(15, 25)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.000108222471765,0.0,3.25628620161,-0.00239333874999,-0.00326006592298,0.00280644359576
4123,"(15, 216)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.0,0.0,0.000202285832487,0.0,4.70237073445,-0.0061507790152,-0.00223730014322,0.0026869176895
4294,"(16, 114)",1,4,0.182574185835,0.0952380952381,0.173913043478,0.25,0.133333333333,0.00833333333333,480,1.44199532016,0.264357864358,0.00367530143794,0.0,9.74376252101,0.018669486103,-0.0011026693563,0.00387002204448
4295,"(16, 116)",1,4,0.301511344578,0.173913043478,0.296296296296,0.363636363636,0.25,0.0227272727273,176,1.12034613331,0.122553191489,0.00289031816968,0.0,6.16972078903,0.013288133368,-0.00176514264546,0.00395252569124
4296,"(16, 117)",1,3,0.118585412256,0.0566037735849,0.107142857143,0.1875,0.075,0.0046875,640,0.794759533614,0.0716469661151,0.00436985002205,0.0,10.4518763244,-0.0030216235394,-0.00100678506445,0.00320851652072
4788,"(18, 76)",1,6,0.628970902033,0.428571428571,0.6,0.857142857143,0.461538461538,0.0659340659341,91,2.15654343733,0.372625413802,0.00338427968418,0.0,4.43216999462,0.0523997320802,-0.00252881648841,0.00724507273538
5284,"(20, 27)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,272,0.0,0.0,0.00052297820122,0.0,7.42884229548,0.00872126963205,-0.00139596248432,0.0034273121029
5324,"(20, 71)",1,1,0.0606339062591,0.03125,0.0606060606061,0.0625,0.0588235294118,0.00367647058824,272,0.455119613313,0.111111111111,0.00103122164454,0.0,7.47428106948,0.016044489653,-0.00139596248432,0.00382045747648
5326,"(20, 75)",1,1,0.0833333333333,0.0416666666667,0.08,0.111111111111,0.0625,0.00694444444444,144,0.37892318169,0.0714285714286,0.00112768255655,0.0,5.45027090065,0.0197473089117,-0.00199758941359,0.00429766328133
5572,"(21, 55)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,72,0.0,0.0,4.24830839867e-05,0.0,2.91461330017,-0.00252797260825,-0.00351575736792,0.00267991784665
5584,"(21, 71)",1,1,0.0571661950475,0.0294117647059,0.0571428571429,0.0588235294118,0.0555555555556,0.00326797385621,306,0.455119613313,0.111111111111,0.00106616342243,0.0,7.87799353298,0.020271584598,-0.00131605890778,0.00393262149595
5829,"(22, 55)",1,1,0.150755672289,0.0714285714286,0.133333333333,0.25,0.0909090909091,0.0227272727273,44,0.480898346963,0.125,0.000601175059251,0.0,2.66943483894,0.034421821982,-0.00392253921214,0.00619573697505
5832,"(22, 59)",1,3,0.174077655956,0.0857142857143,0.157894736842,0.272727272727,0.111111111111,0.010101010101,297,1.25375647771,0.274242424242,0.00200465779233,0.0,7.01166433568,0.0382620901931,-0.0014721628648,0.00474605987859
5843,"(22, 71)",1,2,0.146254484825,0.0769230769231,0.142857142857,0.181818181818,0.117647058824,0.0106951871658,187,0.961796693926,0.25,0.00133694162389,0.0,5.98821225435,0.0389718171629,-0.001722840752,0.00515876240205
5887,"(22, 116)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.000191521293609,0.0,4.90198440416,-0.00795765541555,-0.00209202091314,0.00264622421564
6348,"(24, 48)",1,1,0.1,0.0416666666667,0.08,0.2,0.05,0.01,100,0.210367313924,0.00862068965517,0.000908314570393,0.0,3.73258329076,0.000499549326106,-0.00287652875557,0.00311657746523
6362,"(24, 63)",1,1,0.0912870929175,0.0357142857143,0.0689655172414,0.2,0.0416666666667,0.00833333333333,120,0.37892318169,0.0714285714286,0.000833428796895,0.0,3.86359078012,0.00181432899112,-0.00278064446372,0.00327378353005
7652,"(29, 44)",1,2,0.061898446059,0.0162601626016,0.032,0.222222222222,0.0172413793103,0.00191570881226,1044,0.748192554759,0.138095238095,0.00190289414272,0.0,7.35070877588,-0.0300488818123,-0.00137764787144,0.00266534403558
8173,"(31, 46)",1,2,0.129099444874,0.0666666666667,0.125,0.166666666667,0.1,0.00833333333333,240,0.799827335867,0.16847826087,0.00180614182115,0.0,6.92298371398,0.0300030261161,-0.00153414866964,0.00454112576652
9189,"(35, 55)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.000129693054351,0.0,2.79839660908,0.00957490381675,-0.00369839411431,0.00364358672498
9221,"(35, 91)",1,2,0.161164592805,0.0869565217391,0.16,0.181818181818,0.142857142857,0.012987012987,154,0.824388986382,0.177777777778,0.00153546338633,0.0,5.73726378308,0.0234949340154,-0.00186787581531,0.00454111832993
10363,"(39, 225)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.000125560230622,0.0,4.50703905534,-0.00870386977378,-0.00232446768127,0.00254083114597
10686,"(41, 49)",1,2,0.153846153846,0.0833333333333,0.153846153846,0.153846153846,0.153846153846,0.0118343195266,169,0.612796918306,0.0919540229885,0.00151784016497,0.0,5.93681377435,0.0230929794937,-0.00177017154189,0.00428148061117
10969,"(42, 84)",1,6,0.186591124071,0.0952380952381,0.173913043478,0.272727272727,0.127659574468,0.00580270793037,1034,1.78828810164,0.220937263794,0.00607061969532,0.0,13.7410467018,0.00328093014445,-0.000767816186207,0.00337120263633
10971,"(42, 86)",1,4,0.127128345233,0.0634920634921,0.119402985075,0.181818181818,0.0888888888889,0.0040404040404,990,1.26864161944,0.178306878307,0.00457712534966,0.0,13.5333320326,0.000314865826281,-0.000778696673225,0.00328465923975
11167,"(43, 44)",1,9,0.223331250143,0.0743801652893,0.138461538462,0.642857142857,0.0775862068966,0.00554187192118,1624,3.47840157601,0.684713386029,0.00627808744909,0.0,10.9275368583,-0.0198834450174,-0.000921056005478,0.00305625266042
11210,"(43, 91)",1,2,0.161164592805,0.0869565217391,0.16,0.181818181818,0.142857142857,0.012987012987,154,0.619807868198,0.080303030303,0.00146255533382,0.0,5.68399627606,0.0178173155932,-0.00186787581531,0.00412602351141
11415,"(44, 46)",1,6,0.160816880226,0.0491803278689,0.09375,0.5,0.051724137931,0.00431034482759,1392,2.36707932667,0.482081807082,0.0043894568032,0.0,9.48406702811,-0.0272351481457,-0.00105803356527,0.00286013954181
11433,"(44, 75)",1,2,0.061898446059,0.0162601626016,0.032,0.222222222222,0.0172413793103,0.00191570881226,1044,0.712731382385,0.121428571429,0.00227908769059,0.0,7.60991910154,-0.0313716703307,-0.00137764787144,0.00265497444693
11449,"(44, 96)",1,1,0.0464238345443,0.00840336134454,0.0166666666667,0.25,0.00862068965517,0.00215517241379,464,0.480898346963,0.125,0.00124649438973,0.0,3.5822106176,-0.0193447864769,-0.00297571940231,0.00261249763883
11480,"(44, 130)",1,3,0.0557086014531,0.0217391304348,0.0425531914894,0.12,0.0258620689655,0.00103448275862,2900,1.05603369763,0.175490196078,0.00532874089103,0.0,18.1346524977,-0.0402340619535,-0.000559435247635,0.00279811258999
11490,"(44, 142)",1,13,0.207002170472,0.0948905109489,0.173333333333,0.382352941176,0.112068965517,0.00329614604462,3944,5.22632419925,1.09286824287,0.011271221216,0.0,23.0999601607,-0.0133084920621,-0.000437605794458,0.00320277436762
11499,"(44, 151)",1,3,0.0804084401128,0.024,0.046875,0.25,0.0258620689655,0.00215517241379,1392,1.42888021877,0.36858974359,0.00511539517993,0.0,10.1124650088,-0.000326402330709,-0.00105803356527,0.00328223848894
11500,"(44, 160)",1,4,0.107211253484,0.0322580645161,0.0625,0.333333333333,0.0344827586207,0.00287356321839,1392,1.59299508915,0.327413273002,0.00567011032367,0.0,10.1535862243,0.00239118649148,-0.00105803356527,0.00333896741278
11501,"(44, 167)",1,5,0.139973127739,0.0409836065574,0.0787401574803,0.454545454545,0.0431034482759,0.00391849529781,1276,2.1115803656,0.474060150376,0.00532625019891,0.0,9.14935511346,0.00879441547691,-0.00114520110332,0.00342808280596
11510,"(44, 187)",1,8,0.158361516493,0.0615384615385,0.115942028986,0.363636363636,0.0689655172414,0.00313479623824,2552,2.74314558677,0.435777131365,0.0082291255854,0.0,16.7156938447,-0.00280052366904,-0.000622195875029,0.00326348722481
11517,"(44, 204)",1,9,0.170572059805,0.0687022900763,0.128571428571,0.375,0.0775862068966,0.00323275862069,2784,3.50976259031,0.706549414638,0.00920128037187,0.0,17.7913270041,-0.00202426379338,-0.000578612106006,0.00330425403161
11521,"(44, 210)",1,3,0.0928476690885,0.0245901639344,0.048,0.333333333333,0.0258620689655,0.00287356321839,1044,0.967395170043,0.135144927536,0.0027743564472,0.0,7.63202154017,-0.0296432807392,-0.00137764787144,0.00267515464986
11530,"(44, 221)",1,4,0.151619608716,0.0338983050847,0.0655737704918,0.666666666667,0.0344827586207,0.00574712643678,696,1.46673900834,0.262155388471,0.00317296542105,0.0,5.2883466409,0.00699999702742,-0.00201687648379,0.00335759418406
11536,"(44, 227)",1,9,0.264249098782,0.0769230769231,0.142857142857,0.9,0.0775862068966,0.00775862068966,1160,3.54520643047,0.715079365079,0.00619560704756,0.0,8.24540223457,0.0239813860181,-0.00124980214897,0.00376226725264
11556,"(44, 263)",1,2,0.0928476690885,0.0169491525424,0.0333333333333,0.5,0.0172413793103,0.00431034482759,464,0.750545005474,0.139423076923,0.00207959754526,0.0,3.65869834313,-0.00186143187116,-0.00297571940231,0.00309936343124
11557,"(44, 278)",1,6,0.227429413074,0.051724137931,0.0983606557377,1.0,0.051724137931,0.00862068965517,696,2.86335894007,0.736111111111,0.00400924467615,0.0,4.86192238019,0.047585330644,-0.00201687648379,0.00432718650761
11558,"(44, 294)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,97.3014332972,0.0,0.0,0.0
11811,"(46, 50)",1,3,0.22360679775,0.125,0.222222222222,0.25,0.2,0.0166666666667,180,1.13363553656,0.21847826087,0.00223267038794,0.0,6.17254282987,0.0352365532238,-0.00172591725334,0.00506437632435
11814,"(46, 53)",1,2,0.204124145232,0.111111111111,0.2,0.25,0.166666666667,0.0208333333333,96,0.627822304491,0.0833333333333,0.0013930574465,0.0,4.48016604766,0.0163129544641,-0.00239710729631,0.00430544465907
12361,"(48, 130)",1,3,0.13416407865,0.0714285714286,0.133333333333,0.15,0.12,0.006,500,1.10358579445,0.202777777778,0.00293367740062,0.0,10.3668412679,0.0157509817139,-0.00103555035201,0.00378318706218
12363,"(48, 132)",1,5,0.23312620206,0.131578947368,0.232558139535,0.25,0.217391304348,0.0108695652174,460,1.65992936464,0.266954022989,0.00399302859861,0.0,10.0138333063,0.0201531593766,-0.00107557162165,0.00398827969853
13262,"(52, 69)",1,6,0.467099366497,0.3,0.461538461538,0.545454545455,0.4,0.0363636363636,165,2.19832050634,0.40873015873,0.00358261575821,0.0,6.02553328407,0.0442073477888,-0.00181308479139,0.00579147646894
13293,"(52, 105)",1,2,0.1490711985,0.08,0.148148148148,0.166666666667,0.133333333333,0.0111111111111,180,0.794742885209,0.163742690058,0.00153398736734,0.0,6.09856828236,0.0139489354743,-0.00172591725334,0.00401777758019
13490,"(53, 59)",1,2,0.136082763488,0.0606060606061,0.114285714286,0.25,0.0740740740741,0.00925925925926,216,0.617529556944,0.0787878787879,0.00166610780532,0.0,5.77021868511,0.0138343683123,-0.00186441678602,0.00378195101782
13506,"(53, 75)",1,3,0.353553390593,0.214285714286,0.352941176471,0.375,0.333333333333,0.0416666666667,72,0.942480284935,0.125,0.00190838691118,0.0,4.05465948063,0.0225534248088,-0.00271672160248,0.00505654816284
13968,"(55, 59)",1,2,0.19245008973,0.0689655172414,0.129032258065,0.5,0.0740740740741,0.0185185185185,108,0.755385728247,0.142156862745,0.00120688630019,0.0,3.14146679027,0.020399244948,-0.0033026811638,0.00432247757095
14936,"(59, 105)",1,2,0.111111111111,0.0540540540541,0.102564102564,0.166666666667,0.0740740740741,0.00617283950617,324,0.788927814009,0.161111111111,0.0014622033816,0.0,7.40702381296,0.00558065909648,-0.00138499532676,0.003428705893
15846,"(63, 93)",1,4,0.187317162316,0.102564102564,0.186046511628,0.210526315789,0.166666666667,0.00877192982456,456,1.30438725597,0.191731692677,0.00329020918142,0.0,9.83469485684,0.0189031251023,-0.00108500646043,0.00390403005403
16050,"(64, 74)",1,1,0.0700140042014,0.0357142857143,0.0689655172414,0.0833333333333,0.0588235294118,0.00490196078431,204,0.210367313924,0.00862068965517,0.000980027713798,0.0,6.37332381633,0.00337202232588,-0.00163567321395,0.00322147195752
16302,"(65, 103)",1,4,0.276685785546,0.153846153846,0.266666666667,0.363636363636,0.210526315789,0.0191387559809,209,1.43495860218,0.251388888889,0.0027093101888,0.0,6.58209516691,0.0197446580205,-0.00165159545774,0.00431050661674
16778,"(67, 129)",1,5,0.318142381488,0.185185185185,0.3125,0.384615384615,0.263157894737,0.0202429149798,247,1.41395696368,0.158094777563,0.00413846110942,0.0,7.40954502697,0.00928880556535,-0.00149067077212,0.00374475345049
16952,"(68, 79)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,7.01157244592e-05,0.0,2.48601907566,-0.00197660759321,-0.00431479313336,0.00277076608836
17857,"(72, 93)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,266,0.0,0.0,0.000733258751292,0.0,7.38067265443,0.00181622066127,-0.00142745035991,0.0032269287252
17876,"(72, 114)",1,4,0.19518001459,0.1,0.181818181818,0.285714285714,0.133333333333,0.00952380952381,420,1.23754898134,0.165296442688,0.00332593461784,0.0,8.77338169157,0.00978561113302,-0.00120540252614,0.00361487132885
18053,"(73, 75)",1,8,0.688530372659,0.5,0.666666666667,0.888888888889,0.533333333333,0.0592592592593,135,2.66676608879,0.404664779665,0.00472613206053,0.0,5.50786400896,0.0478291541366,-0.00204553155952,0.0063773927937
18059,"(73, 82)",1,1,0.0912870929175,0.0454545454545,0.0869565217391,0.125,0.0666666666667,0.00833333333333,120,0.360673760222,0.0625,0.00115231702218,0.0,4.93433525771,0.0162144174493,-0.0022053387126,0.0041813011384
18185,"(73, 212)",1,1,0.0975900072949,0.047619047619,0.0909090909091,0.142857142857,0.0666666666667,0.00952380952381,105,0.31066746728,0.04,0.000964483218944,0.0,4.47371471706,0.00464077084313,-0.00241080505229,0.00347448091402
18511,"(75, 106)",1,2,0.210818510678,0.117647058824,0.210526315789,0.222222222222,0.2,0.0222222222222,90,0.724899437951,0.126984126984,0.00125580150496,0.0,4.51317786976,0.0148929389097,-0.00242906872693,0.00429289049519
20415,"(84, 86)",1,28,0.60883953485,0.4375,0.608695652174,0.622222222222,0.595744680851,0.0132387706856,2115,10.1761170681,1.85917443864,0.0226546911136,0.0,22.3778922753,0.0534405968865,-0.000500502402861,0.00432754478445
20433,"(84, 106)",1,1,0.0461265604014,0.0178571428571,0.0350877192982,0.1,0.0212765957447,0.00212765957447,470,0.303413075542,0.037037037037,0.00219198299257,0.0,7.72165184885,-0.00381791120242,-0.00139542246015,0.003119986792
20442,"(84, 120)",1,2,0.0972433276653,0.037037037037,0.0714285714286,0.222222222222,0.0425531914894,0.00472813238771,423,0.644252252274,0.0919117647059,0.0020983026443,0.0,6.91258662023,-0.0029223431329,-0.00152326818262,0.00314920281364
20449,"(84, 132)",1,5,0.152074766168,0.0769230769231,0.142857142857,0.217391304348,0.106382978723,0.00462534690102,1081,1.78959304571,0.322297979798,0.00592440948113,0.0,14.3334855954,0.00706652784737,-0.000745076828455,0.00347244261446
20500,"(84, 203)",1,12,0.424529482606,0.230769230769,0.375,0.705882352941,0.255319148936,0.0150187734668,799,3.79458873933,0.535018136159,0.0102864382558,0.0,12.041718132,0.029170699386,-0.000921641253349,0.00415344038702
20811,"(86, 117)",1,15,0.353553390593,0.214285714286,0.352941176471,0.375,0.333333333333,0.00833333333333,1800,5.22490354434,0.887119711615,0.0143182657459,0.0,19.9184793931,0.0331056521668,-0.000543344320497,0.00395617529725
20851,"(86, 172)",1,16,0.340734168,0.205128205128,0.340425531915,0.355555555556,0.326530612245,0.00725623582766,2205,5.07177872104,0.719528064942,0.0156125336179,0.0,21.4722785276,0.018763310338,-0.000490510118864,0.00364211569511
20864,"(86, 188)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,315,0.0,0.0,0.00106613897735,0.0,5.34492604612,-0.0120630297798,-0.00189942216241,0.00274886999529
20871,"(86, 199)",1,5,0.175682092232,0.0862068965517,0.15873015873,0.277777777778,0.111111111111,0.00617283950617,810,1.63838543082,0.239542864543,0.00547651784557,0.0,11.9785205855,0.0121861279245,-0.000894920057289,0.00362465158454
20881,"(86, 215)",1,6,0.282842712475,0.122448979592,0.218181818182,0.6,0.133333333333,0.0133333333333,450,1.96949965817,0.289421911539,0.00494091507262,0.0,7.798054393,0.0161804753594,-0.00140630294717,0.00388314351731
20890,"(86, 224)",1,9,0.346410161514,0.176470588235,0.3,0.6,0.2,0.0133333333333,675,2.60116287806,0.303609778435,0.00886240071421,0.0,10.8726923291,0.0185945982941,-0.00102276577976,0.00387466445284
21263,"(88, 190)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0,0.000111229292059,0.0,3.64126336421,-0.0158100566707,-0.00274376588993,0.00225678157234
21381,"(89, 102)",1,1,0.0833333333333,0.0416666666667,0.08,0.111111111111,0.0625,0.00694444444444,144,0.262697311014,0.0222222222222,0.000821379867036,0.0,5.24152698024,-0.00604308269065,-0.00199758941359,0.00283274583686
21384,"(89, 105)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.0,0.0,0.000138081171016,0.0,4.60954669206,-0.00956172856456,-0.00223730014322,0.0024881226159
21663,"(90, 187)",1,2,0.0870388279778,0.0454545454545,0.0869565217391,0.0909090909091,0.0833333333333,0.00378787878788,528,0.521015077821,0.0430555555556,0.00220122067503,0.0,10.3717121251,-0.016036855229,-0.00100242668755,0.00277788803302
21689,"(90, 213)",1,3,0.144337567297,0.0769230769231,0.142857142857,0.166666666667,0.125,0.00694444444444,432,0.911054956406,0.114311594203,0.00270692420989,0.0,9.51718094094,0.00781599288825,-0.00111865007161,0.00352840602425
22599,"(95, 119)",1,6,0.32025630761,0.176470588235,0.3,0.461538461538,0.222222222222,0.017094017094,351,1.65642678702,0.165503688655,0.0048142361273,0.0,8.33735936305,0.00936032491861,-0.00131123817918,0.00367209579594
22675,"(95, 198)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,0.000702869598258,0.0,6.49863745938,-0.00271837751366,-0.00165216010576,0.00305599513095
