,Edges,y,CN,SaI,JI,SoI,HPI,HDI,LHN1,PAI,AAI,RAI,KzI,LHN2,ACT,CBL,RWR,MFI
422,"(19, 33)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.003977622658839858,0.00046488587068474176,1.1949507885139448,-0.23410713402887467,-0.02807674309780059,0.009039908387272819
456,"(23, 25)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.002857288007086657,0.0015714803922589934,0.9555728275904655,0.024574286761905623,-0.03685072531586334,0.017599454491494505
489,"(29, 33)",1,3,0.4629100498862757,0.21428571428571427,0.35294117647058826,1.0,0.21428571428571427,0.07142857142857142,42,2.5664721657152896,0.8333333333333334,0.03395541610964505,0.017886946058923353,1.9866262818149683,0.236773823232206,-0.01988769302760888,0.03462001001491866
1,"(0, 11)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.669413616484585,-1.893359892504321,0.0,0.0
2,"(0, 12)",1,1,0.2773500981126146,0.07692307692307693,0.14285714285714285,1.0,0.07692307692307693,0.07692307692307693,13,0.5581106265512472,0.16666666666666666,0.010286614148196468,0.0,0.7742503949920696,0.0089060058933749,-0.049047753437721726,0.021796034451661835
8,"(0, 21)",1,1,0.2773500981126146,0.07692307692307693,0.14285714285714285,1.0,0.07692307692307693,0.07692307692307693,13,0.45511961331341866,0.1111111111111111,0.011590370599081625,0.0,0.8197217074300864,0.0022188248521758983,-0.04904775343772229,0.02126999651306079
63,"(2, 28)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.006270857335092385,0.0,1.3401534777396356,-0.08992811937991661,-0.027832653736485347,0.01575252176274727
346,"(14, 32)",1,1,0.31622776601683794,0.1,0.18181818181818182,1.0,0.1,0.1,10,0.36067376022224085,0.0625,0.01277125783667365,0.0,0.85664002474719,0.015211915288429564,-0.050098776725673054,0.021111502456320666
459,"(24, 25)",1,1,0.5,0.3333333333333333,0.5,0.5,0.5,0.25,4,0.5581106265512472,0.16666666666666666,0.007335679094639655,0.0,0.9022520999203792,0.09787748862233876,-0.04554434247788474,0.03554374168086985
478,"(26, 33)",1,1,0.25,0.0625,0.11764705882352941,1.0,0.0625,0.0625,16,0.7213475204444817,0.25,0.008827215201960783,0.0,0.7137387279624802,0.011243685335930516,-0.04839086388275265,0.020038011576775656
490,"(30, 32)",1,2,0.3651483716701107,0.18181818181818182,0.3076923076923077,0.6666666666666666,0.2,0.06666666666666667,30,0.9820086947818527,0.2625,0.023007958493902327,0.0,1.9425194347961776,-0.004314015891264913,-0.019735881740416565,0.025218601095175226
0,"(0, 3)",1,4,0.5345224838248488,0.2857142857142857,0.4444444444444444,1.0,0.2857142857142857,0.07142857142857142,56,3.0792353901996847,0.975,0.038551512039199376,0.01688066211675202,2.442723250970476,0.09261916680712731,-0.01497873784627742,0.03138035310979898
5,"(0, 17)",1,1,0.2672612419124244,0.07142857142857142,0.13333333333333333,1.0,0.07142857142857142,0.07142857142857142,14,0.48089834696298783,0.125,0.010732456446923423,0.017285187533481818,0.8013129328174982,-0.02455132199332717,-0.04992912615425909,0.01881301291852681
27,"(1, 13)",1,2,0.4082482904638631,0.2222222222222222,0.36363636363636365,0.6666666666666666,0.25,0.08333333333333333,24,0.8132176635932029,0.17142857142857143,0.023077032764858216,0.02034576684894653,1.8747200480213864,-0.017104043841477002,-0.021358570632655054,0.023940312820025556
74,"(3, 13)",1,1,0.2886751345948129,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.25,0.08333333333333333,12,0.43429448190325176,0.1,0.01258984494814322,0.02081273401324413,1.464296145294567,-0.004616511316833581,-0.027183635350651922,0.023775284741176527
125,"(5, 10)",1,1,0.4082482904638631,0.25,0.4,0.5,0.3333333333333333,0.16666666666666666,6,0.3789231816899512,0.07142857142857142,0.009445741961721604,0.03964540878986854,0.9322033898305089,0.14218012202870797,-0.038833764786645734,0.031288106068576314
457,"(23, 29)",1,2,0.5773502691896258,0.4,0.5714285714285714,0.6666666666666666,0.5,0.16666666666666666,12,0.7699885152890075,0.1497326203208556,0.018978463312416607,0.03910833074430139,1.3792372369164279,0.05158761722312866,-0.02718363535065197,0.02607619501521738
485,"(28, 31)",1,1,0.35355339059327373,0.2,0.3333333333333333,0.5,0.25,0.125,8,0.35295612386476116,0.058823529411764705,0.009422643649716933,0.028932101351358683,1.1215816111119985,-0.04437399322136932,-0.03495038830798112,0.016592337389038952
490,"(31, 32)",1,1,0.15075567228888181,0.07142857142857142,0.13333333333333333,0.25,0.09090909090909091,0.022727272727272728,44,0.35295612386476116,0.058823529411764705,0.01809768996624759,0.006202056536439776,2.021585974064112,-0.048428750808883717,-0.015886540139991374,0.0185177737728729
0,"(0, 7)",1,3,0.48038446141526137,0.23076923076923078,0.375,1.0,0.23076923076923078,0.07692307692307693,39,1.4683498531780845,0.38888888888888884,0.032281797574513195,0.01843843631326795,2.0409654593993674,0.08978734061646394,-0.017685176665575703,0.030660899217758806
1,"(0, 8)",1,1,0.1386750490563073,0.0625,0.11764705882352941,0.25,0.07692307692307693,0.019230769230769232,52,0.45511961331341866,0.1111111111111111,0.016618576411971227,0.004970328905524753,2.0439502871369926,-0.17198635015695407,-0.014092875155380656,0.0165213709833029
3,"(0, 10)",1,2,0.3922322702763681,0.15384615384615385,0.26666666666666666,1.0,0.15384615384615385,0.07692307692307693,26,1.8204784532536746,0.6666666666666666,0.015561669211801262,0.017460701005025985,1.1428571428571461,0.19048863954809186,-0.024869779685965827,0.03213878697772138
47,"(2, 9)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.004471584067164837,0.0021091231986680634,0.8060829959943929,-0.07408411357483659,-0.04789735346926774,0.012989039598820954
130,"(5, 16)",1,1,0.5773502691896258,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,3,0.7213475204444817,0.25,0.00724889150173156,0.07548724458010017,0.6486486486486496,0.2699994149097963,-0.057476824163121346,0.048350395993145036
459,"(23, 32)",1,2,0.30151134457776363,0.15384615384615385,0.26666666666666666,0.5,0.18181818181818182,0.045454545454545456,44,1.0743036443092429,0.3088235294117647,0.025087798558554416,0.01126287743804601,2.1897063556757734,0.09244587675928168,-0.014695778905343522,0.026339747539716896
461,"(24, 27)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0006672734583953135,0.0012205845780322254,0.5197899578833636,0.004250984697927692,-0.05747682416312134,0.014548665074721813
465,"(24, 31)",1,1,0.4472135954999579,0.2,0.3333333333333333,1.0,0.2,0.2,5,0.9102392266268373,0.3333333333333333,0.006723404833477277,0.04458320346370722,0.6126433268811374,0.12237152362226178,-0.05172914174680921,0.03380061266835971
17,"(1, 2)",1,2,0.2886751345948129,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.25,0.041666666666666664,48,0.9820086947818527,0.2625,0.027602057030161782,0.010787666739279507,2.4499055222034545,-0.044037455379497215,-0.013888888888888907,0.02265418717114227
45,"(2, 7)",1,1,0.2886751345948129,0.14285714285714285,0.25,0.5,0.16666666666666666,0.08333333333333333,12,0.36067376022224085,0.0625,0.012959832730065126,0.021239240878488854,1.246149846424536,-0.055355299724214685,-0.03174603174603166,0.01823449444616743
49,"(2, 13)",1,2,0.4082482904638631,0.25,0.4,0.5,0.3333333333333333,0.08333333333333333,24,0.9820086947818527,0.2625,0.025292990088176995,0.021215730771357622,2.0666453304290835,-0.0009792787497123394,-0.019841269841269854,0.026046834922618136
63,"(2, 27)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0049420966325794185,0.0009827040565254888,1.4508864050698258,-0.0687483523315218,-0.02380952380952385,0.014862349304907718
71,"(3, 7)",1,2,0.6324555320336759,0.4,0.5714285714285714,1.0,0.4,0.2,10,0.8415721071852287,0.1875,0.02200508410892859,0.04997831738530138,1.3175699178896725,0.08401504139241073,-0.03333333333333327,0.03188211475543188
221,"(8, 30)",1,2,0.5773502691896258,0.4,0.5714285714285714,0.6666666666666666,0.5,0.16666666666666666,12,0.7949682421254927,0.1625,0.020531624226757906,0.040424648799691175,1.6138744985535607,0.004550365657438977,-0.027777777777777724,0.02501918391816109
455,"(22, 32)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.007454003507269536,0.003672299558833909,0.8458448609433854,0.008669171730107318,-0.05238095238095239,0.017966404894494623
490,"(32, 33)",1,9,0.7115124735378853,0.5294117647058824,0.6923076923076923,0.9,0.5625,0.05625,160,9.303159992182513,3.1999999999999997,0.08835460846111928,0.013602781937764895,5.48697154126492,0.27137831363770837,-0.007738095238095226,0.035932809788989245
0,"(0, 1)",1,6,0.5669467095138409,0.375,0.5454545454545454,0.75,0.42857142857142855,0.05357142857142857,112,5.593431376722275,1.8944444444444444,0.05905127077869315,0.012861499405474989,3.903202032093671,0.12357003712815602,-0.00867786315542476,0.03229865283453805
2,"(0, 13)",1,2,0.2672612419124244,0.125,0.2222222222222222,0.5,0.14285714285714285,0.03571428571428571,56,1.0764545478730305,0.3111111111111111,0.028543907287160802,0.00929204581747042,2.4632477620067372,-0.012724921289081127,-0.014200139708876871,0.024435809533168536
43,"(2, 3)",1,4,0.5962847939999439,0.4,0.5714285714285714,0.8,0.4444444444444444,0.08888888888888889,45,2.3025165695419023,0.6964285714285714,0.0400097074390932,0.02149412087647463,2.5626062842264443,0.0524248112880539,-0.013744332755258612,0.03122070308271975
95,"(4, 6)",1,1,0.4082482904638631,0.25,0.4,0.5,0.3333333333333333,0.16666666666666666,6,0.3789231816899512,0.07142857142857142,0.010145953504549271,0.04090690443761456,0.9322033898305098,0.15137491015192545,-0.03681517702301414,0.031423381122703854
346,"(14, 33)",1,1,0.2773500981126146,0.07692307692307693,0.14285714285714285,1.0,0.07692307692307693,0.07692307692307693,13,0.40242960438184466,0.08333333333333333,0.014185663150401486,0.020140816366911236,0.8437034781450776,0.008583611607291038,-0.047576536460510556,0.0197045524854936
409,"(18, 33)",1,1,0.2773500981126146,0.07692307692307693,0.14285714285714285,1.0,0.07692307692307693,0.07692307692307693,13,0.40242960438184466,0.08333333333333333,0.014185663150401486,0.020140816366911236,0.8437034781450782,0.008583611607292803,-0.04757653646051078,0.0197045524854936
455,"(22, 33)",1,1,0.2773500981126146,0.07692307692307693,0.14285714285714285,1.0,0.07692307692307693,0.07692307692307693,13,0.40242960438184466,0.08333333333333333,0.014185663150401486,0.020140816366911236,0.843703478145078,0.008583611607292168,-0.04757653646051078,0.0197045524854936
484,"(27, 33)",1,1,0.16012815380508713,0.06666666666666667,0.125,0.3333333333333333,0.07692307692307693,0.02564102564102564,39,0.6213349345596119,0.2,0.01604376170200266,0.0068375136225463495,1.8835977758688778,0.028884965428822306,-0.018124394842099312,0.022876062557291476
0,"(0, 6)",1,2,0.29814239699997197,0.125,0.2222222222222222,0.6666666666666666,0.13333333333333333,0.044444444444444446,45,1.631586747071319,0.5833333333333333,0.019014746569395755,0.01075526557640957,1.2799999999999971,0.13499967931432558,-0.018446673010760653,0.026427428346824502
30,"(1, 19)",1,1,0.2672612419124244,0.125,0.2222222222222222,0.5,0.14285714285714285,0.07142857142857142,14,0.36926937306885504,0.06666666666666667,0.013987575187561904,0.01838142959293782,1.3381269014014978,-0.044843714353491076,-0.029646438767293885,0.018922141821308545
32,"(1, 21)",1,1,0.3779644730092272,0.14285714285714285,0.25,1.0,0.14285714285714285,0.14285714285714285,7,0.36926937306885504,0.06666666666666667,0.013151031841656325,0.0366802529698456,0.8074979748909504,0.024260296919810992,-0.052704780030744636,0.021853195739060846
66,"(2, 32)",1,1,0.10540925533894598,0.05555555555555555,0.10526315789473684,0.1111111111111111,0.1,0.011111111111111112,90,0.6213349345596119,0.2,0.020231064077725316,0.0031005870991291876,2.810447192665321,-0.12004448806371196,-0.009735744089012607,0.018253418833586367
329,"(13, 33)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.007270131810371624,0.0004571437571679971,1.8532029438430353,-0.21974039717593197,-0.014823219383646898,0.012151040489125232
409,"(18, 32)",1,1,0.31622776601683794,0.1,0.18181818181818182,1.0,0.1,0.1,10,0.3789231816899512,0.07142857142857142,0.014016343361985725,0.02643134361776235,0.8465882541475521,0.07236507043988265,-0.05072835077959158,0.022585775706149783
489,"(30, 33)",1,2,0.3086066999241838,0.13333333333333333,0.23529411764705882,0.6666666666666666,0.14285714285714285,0.047619047619047616,42,1.0556294164628637,0.30000000000000004,0.02463817125586655,0.01203474395070154,1.967922054881309,0.016258009681187253,-0.018666276260888508,0.02352579345897928
490,"(31, 33)",1,2,0.23904572186687872,0.11764705882352941,0.21052631578947367,0.4,0.14285714285714285,0.02857142857142857,70,1.344533708530089,0.43333333333333335,0.027046555998451263,0.007391134755139324,2.6127313862238277,0.0470801638678247,-0.012517385257301861,0.023679131715671542
15,"(0, 31)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,0.0,0.006200791633612607,0.0002755370104172139,1.8206139757987982,-0.34057883728214267,-0.012412156612211232,0.009378666031691922
18,"(1, 3)",1,4,0.6324555320336759,0.4444444444444444,0.6153846153846154,0.8,0.5,0.1,40,2.1462463099762004,0.6166666666666667,0.04250589091117117,0.02442773461712963,2.605326762427499,0.1422035610069255,-0.015127315871132488,0.035728603472039315
219,"(8, 32)",1,3,0.5303300858899106,0.3333333333333333,0.5,0.75,0.375,0.09375,32,1.5085981262124946,0.4088235294117647,0.030358739978896824,0.022608200416867737,2.2126773884870814,0.008263410521087373,-0.017454595235922382,0.026907127306608294
361,"(15, 32)",1,1,0.35355339059327373,0.125,0.2222222222222222,1.0,0.125,0.125,8,0.35295612386476116,0.058823529411764705,0.012232646420168214,0.03172013225580602,0.8350490520229227,0.028946576170876287,-0.05236378570776697,0.020657918115520143
432,"(20, 32)",1,1,0.35355339059327373,0.125,0.2222222222222222,1.0,0.125,0.125,8,0.35295612386476116,0.058823529411764705,0.012232646420168214,0.03172013225580602,0.8350490520229227,0.028946576170875895,-0.05236378570776642,0.020657918115520143
456,"(23, 27)",1,1,0.2886751345948129,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.25,0.08333333333333333,12,0.35295612386476116,0.058823529411764705,0.01128255082998208,0.020550924361014168,1.4333152506764002,0.06292398410931707,-0.027151592589212376,0.023721864154803624
488,"(29, 32)",1,2,0.4082482904638631,0.2222222222222222,0.36363636363636365,0.6666666666666666,0.25,0.08333333333333333,24,1.0743036443092429,0.3088235294117647,0.02158162009512373,0.020510154649068087,1.685172798872759,0.11819868998207018,-0.021333394177238344,0.029193506256834555
20,"(1, 7)",1,3,0.6123724356957946,0.375,0.5454545454545454,1.0,0.375,0.125,24,1.4163031766851044,0.36250000000000004,0.03033002054808604,0.029801739241210184,1.9765141412626748,0.09407123460968272,-0.01985457170852465,0.03365718457773772
72,"(3, 12)",1,1,0.4472135954999579,0.2,0.3333333333333333,1.0,0.2,0.2,5,0.36067376022224085,0.0625,0.010243586624072314,0.047715860725769645,0.777089436846957,0.0033834962352608552,-0.051982878655046215,0.021087327182734004
120,"(5, 6)",1,1,0.4082482904638631,0.25,0.4,0.5,0.3333333333333333,0.16666666666666666,6,0.36067376022224085,0.0625,0.008894280236046753,0.03907652209803971,0.8749999999999999,0.10479176287487735,-0.036099221288226485,0.02820956610339276
155,"(6, 16)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0006974513912081936,0.001838528176146322,0.4666666666666658,0.037016829945174724,-0.0649785983188077,0.014104783051696376
362,"(15, 33)",1,1,0.2672612419124244,0.07142857142857142,0.13333333333333333,1.0,0.07142857142857142,0.07142857142857142,14,0.40242960438184466,0.08333333333333333,0.012660558674060955,0.018053436709822013,0.8606807781572696,0.02732889067698123,-0.046413284513434086,0.02071972789740013
459,"(23, 33)",1,3,0.4008918628686366,0.2,0.3333333333333333,0.75,0.21428571428571427,0.05357142857142857,56,1.845124645270808,0.5833333333333333,0.02971658047430434,0.012711966054700293,2.466264552986194,0.11884775364563026,-0.013923985354030218,0.02898693355835525
486,"(28, 33)",1,1,0.1889822365046136,0.06666666666666667,0.125,0.5,0.07142857142857142,0.03571428571428571,28,0.5581106265512472,0.16666666666666666,0.012591448207351965,0.008807191762093764,1.473600842773746,-0.030658731449549,-0.02475375174049817,0.01962250684266954
222,"(9, 11)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0008629843547838342,0.0037015259698600007,0.449514748985053,-0.04723765992779642,-0.07896963429538398,0.008679614169645966
225,"(9, 14)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.000995814186094862,0.0018834709571900676,0.5832516263298492,-0.05731556311042091,-0.05922722572153798,0.00906383560088361
232,"(9, 21)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.001647961614531349,0.0036717866004958833,0.596630036057025,-0.03247384949374556,-0.05922722572153802,0.012995510742799067
251,"(10, 17)",0,1,0.7071067811865475,0.5,0.6666666666666666,1.0,0.5,0.5,2,0.3789231816899512,0.07142857142857142,0.007424977355988409,0.11126450117979175,0.6176470588235299,0.05176166426258309,-0.05922722572153808,0.025530275763182547
271,"(11, 15)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.00043253397344154815,0.00017128672193422926,0.5644053364633704,-0.1076585191846277,-0.059227225721538004,0.005464913713639942
304,"(12, 27)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.002097466673010688,0.0009551345160076481,1.014024468108819,-0.11126554200615106,-0.02961361286076903,0.010923887551582795
418,"(19, 29)",0,1,0.4082482904638631,0.25,0.4,0.5,0.3333333333333333,0.16666666666666666,6,0.36926937306885504,0.06666666666666667,0.008988276936691233,0.03780810501899505,1.0602896504566646,-0.002287198637937569,-0.03290401428974335,0.020268396020371837
426,"(20, 25)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0007413469045266771,0.0017947526875758514,0.5508929014150066,-0.014251940566283644,-0.059227225721538,0.0109844419635265
428,"(20, 27)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0024363605259822715,0.0027462695767686337,0.7076052388854278,-0.0161867656980852,-0.04935602143461501,0.013728773177680974
37,"(1, 27)",0,1,0.17677669529663687,0.09090909090909091,0.16666666666666666,0.25,0.125,0.03125,32,0.48089834696298783,0.125,0.013080224551357695,0.007930938152677947,1.6643864588723276,-0.14902918297944223,-0.018425362657931644,0.015949558575997152
43,"(1, 33)",0,1,0.0944911182523068,0.047619047619047616,0.09090909090909091,0.125,0.07142857142857142,0.008928571428571428,112,0.6213349345596119,0.2,0.019338937513134487,0.0024289752637177,2.3824747038899368,-0.2739590874273378,-0.009651380439869003,0.014117732318184997
80,"(3, 19)",0,2,0.5773502691896258,0.3333333333333333,0.5,1.0,0.3333333333333333,0.16666666666666666,12,0.859821528652939,0.19642857142857142,0.023770963416865014,0.042193777218005525,1.383676939407631,0.12651953602677488,-0.0327562002807673,0.03472723192489007
120,"(4, 32)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0027420851649199245,0.00024395077935503157,1.1317747698934941,-0.34916600284366733,-0.02047262517547963,0.0060740797116922
126,"(5, 12)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.001789003714407033,0.0013846470409008733,0.7421837108614022,0.002032949354865621,-0.0409452503509596,0.013234585390972508
320,"(13, 23)",0,1,0.22360679774997896,0.125,0.2222222222222222,0.25,0.2,0.05,20,0.3789231816899512,0.07142857142857142,0.01347815867721116,0.012712576757542044,1.5828128126314258,-0.09717513695221806,-0.02211043518951802,0.016679293110361437
362,"(15, 31)",0,2,0.5773502691896258,0.3333333333333333,0.5,1.0,0.3333333333333333,0.16666666666666666,12,0.7813527860717959,0.15476190476190477,0.020336744651575794,0.040540756000026865,1.2931832136457357,0.03930084163905615,-0.03275620028076742,0.02388330153683
450,"(22, 27)",0,1,0.35355339059327373,0.2,0.3333333333333333,0.5,0.25,0.125,8,0.3789231816899512,0.07142857142857142,0.012452130957740828,0.031706279065940146,1.1836789730581527,0.05767182945196562,-0.03685072531586335,0.023389916900213432
451,"(22, 28)",0,1,0.4082482904638631,0.25,0.4,0.5,0.3333333333333333,0.16666666666666666,6,0.3789231816899512,0.07142857142857142,0.012188867889114417,0.04222962722915216,1.0945431059200807,0.040320187299293604,-0.04094525035095928,0.023507734438299434
25,"(1, 10)",0,1,0.19245008972987526,0.09090909090909091,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.037037037037037035,27,0.3898712452512801,0.07692307692307693,0.013769805042104814,0.0,1.4601982892251597,-0.014606497109627465,-0.020241929990170996,0.02048221886442891
76,"(3, 15)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.002786708342694407,0.0,1.1253908523798353,-0.1333839800715466,-0.030362894985256347,0.011068006306496677
267,"(11, 12)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.8454493309508105,-0.2830299044192206,0.0,0.0
307,"(12, 31)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0010652395736888613,0.0,0.6502461917677822,-0.13008846041279815,-0.05313506622419885,0.007710982160919676
350,"(15, 19)",0,1,0.4082482904638631,0.25,0.4,0.5,0.3333333333333333,0.16666666666666666,6,0.36067376022224085,0.0625,0.00884780858368125,0.0,1.0575975669694178,-0.05472000516821123,-0.03795361873157061,0.017808203111181642
374,"(16, 28)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.00016562085702408487,0.0,0.6300000493275992,-0.13907322898776067,-0.04554434247788473,0.004620909224089442
410,"(19, 21)",0,1,0.5773502691896258,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,3,0.45511961331341866,0.1111111111111111,0.007802069030120499,0.0,0.704196562371638,0.02891201345795038,-0.06072578997051296,0.026515436166587122
413,"(19, 24)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0022463575082654007,0.0,0.960994481331079,-0.07801966111837205,-0.03795361873157059,0.012708065761804731
460,"(24, 26)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0002333694970516115,0.0,0.5002166654532726,-0.03598259950193161,-0.0683165137168271,0.008854704829501162
28,"(1, 14)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.004344742415623678,0.000995365930301894,1.2271334519187544,-0.12909816825978634,-0.02912532358998438,0.012032421060523794
187,"(7, 21)",0,2,0.7071067811865475,0.5,0.6666666666666666,1.0,0.5,0.25,8,0.859821528652939,0.19642857142857142,0.01858432859317383,0.0590110493622011,1.2638973015285553,0.07996433799693874,-0.03495038830798134,0.03351644030516062
195,"(7, 29)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.002227623809718506,0.0004011321924374822,1.1871258603445953,-0.13362397012157878,-0.027183635350651894,0.009782330438132524
201,"(8, 10)",0,1,0.31622776601683794,0.16666666666666666,0.2857142857142857,0.5,0.2,0.1,10,0.3789231816899512,0.07142857142857142,0.009654368311482267,0.023469714310647365,1.0497287044638814,-0.09237794206248849,-0.03262036242078262,0.01571248052447363
310,"(12, 33)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.004372619900887988,0.0004657195592207446,1.2804929958234301,-0.20811061806713832,-0.026041465798103673,0.010469514247564721
367,"(16, 21)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.001516332938864994,0.001903063939196266,0.6882800047028659,-0.008797391611171646,-0.04660051774397484,0.014014967447189674
411,"(19, 22)",0,1,0.4082482904638631,0.25,0.4,0.5,0.3333333333333333,0.16666666666666666,6,0.35295612386476116,0.058823529411764705,0.009491269180358863,0.038577282973260026,1.0578916021008298,-0.053593623436091864,-0.03883376478664569,0.01702248682521988
412,"(19, 23)",0,1,0.2886751345948129,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.25,0.08333333333333333,12,0.35295612386476116,0.058823529411764705,0.010582260302068347,0.019624973717781602,1.3801227977791102,-0.08117409343758686,-0.027183635350651977,0.01598076558113351
